id,volumen,expresión,dominio_fuente,dominio_meta,metáfora,volumen_norm,expresion_norm,dominio_fuente_norm,dominio_meta_norm,metafora_norm,expresion_len
MCVE_m_34_7,Mi cuerpo es la verdad,"Casi siempre, ellas encontraron grietas por donde asomó la vida",LUZ,LA VIDA,LA VIDA ES LUZ,mi cuerpo es la verdad,"casi siempre, ellas encontraron grietas por donde asomó la vida",luz,la vida,la vida es luz,63
CAAM_29_6,Colombia adentro: Amazonía,le preguntaron al coronel si tenía hijos y si alguna vez se había detenido a pensar qué hubiera hecho si fueran las víctimas asesinadas.,UN CAMINO,LA VIDA,LA VIDA ES UN CAMINO,colombia adentro: amazonía,le preguntaron al coronel si tenía hijos y si alguna vez se había detenido a pensar qué hubiera hecho si fueran las víctimas asesinadas.,un camino,la vida,la vida es un camino,136
HALL_1,Hallazgos y Recomendaciones,Colombia ha vivido una guerra por cerca de 60 años de la que está en el camino de salida,UN CAMINO,LA VIDA,LA VIDA ES UN CAMINO,hallazgos y recomendaciones,colombia ha vivido una guerra por cerca de 60 años de la que está en el camino de salida,un camino,la vida,la vida es un camino,88
HALL_60,Hallazgos y Recomendaciones,"cuya biografía está cruzada por todas las contradicciones de la guerra, y que tuvo que crecer en el exilio",UN CAMINO,LA VIDA,LA VIDA ES UN CAMINO,hallazgos y recomendaciones,"cuya biografía está cruzada por todas las contradicciones de la guerra, y que tuvo que crecer en el exilio",un camino,la vida,la vida es un camino,106
MCVE_f_184_9,Mi cuerpo es la verdad,"Lucy comenzó a buscar trabajo, esperanzada en que así podría darle un giro a su vida",UN CAMINO,LA VIDA,LA VIDA ES UN CAMINO,mi cuerpo es la verdad,"lucy comenzó a buscar trabajo, esperanzada en que así podría darle un giro a su vida",un camino,la vida,la vida es un camino,84
MCVE_f_184_10,Mi cuerpo es la verdad,"Lucy comenzó a buscar trabajo, esperanzada en que así podría darle un giro a su vida",UN CAMINO,LA VIDA,LA VIDA ES UN CAMINO,mi cuerpo es la verdad,"lucy comenzó a buscar trabajo, esperanzada en que así podría darle un giro a su vida",un camino,la vida,la vida es un camino,84
TERR_INTRO_15,Colombia adentro: Ensayo introductorio,todo ello en un horizonte que permitiera dejar atrás la guerra para siempre.,UN CAMINO,LA VIDA,LA VIDA ES UN CAMINO,colombia adentro: ensayo introductorio,todo ello en un horizonte que permitiera dejar atrás la guerra para siempre.,un camino,la vida,la vida es un camino,76
TERR_INTRO_31,Colombia adentro: Ensayo introductorio,El Informe Final de la Comisión de la Verdad contiene una parte importante de esa verdad necesaria para transitar de un pasado traumático a un porvenir civilizado,UN CAMINO,LA VIDA,LA VIDA ES UN CAMINO,colombia adentro: ensayo introductorio,el informe final de la comisión de la verdad contiene una parte importante de esa verdad necesaria para transitar de un pasado traumático a un porvenir civilizado,un camino,la vida,la vida es un camino,162
MCVE_m_64_2,Mi cuerpo es la verdad,"Por eso deseo a las mujeres la calma y el amor que tenemos en deuda con nosotras mismas, para estar buenas y fuertes en este camino arduo del cuidado de lo que tanto amamos: toda la vida y lo vivo.",UN CAMINO ARDUO,LA VIDA,LA VIDA ES UN CAMINO ARDUO,mi cuerpo es la verdad,"por eso deseo a las mujeres la calma y el amor que tenemos en deuda con nosotras mismas, para estar buenas y fuertes en este camino arduo del cuidado de lo que tanto amamos: toda la vida y lo vivo.",un camino arduo,la vida,la vida es un camino arduo,197
CAAM_22_16,Colombia adentro: Amazonía,La verdad y la paz representan la esperanza de sanar el odio y la rabia,UN EDIFICIO,LA VIDA,LA VIDA ES UN EDIFICIO,colombia adentro: amazonía,la verdad y la paz representan la esperanza de sanar el odio y la rabia,un edificio,la vida,la vida es un edificio,71
CAAM_65_5,Colombia adentro: Amazonía,[object Object],UN EDIFICIO,LA VIDA,LA VIDA ES UN EDIFICIO,colombia adentro: amazonía,[object object],un edificio,la vida,la vida es un edificio,15
MCVE_m_23_9,Mi cuerpo es la verdad,Hoy estamos llamados a construir una manera diferente de vivir,UN EDIFICIO,LA VIDA,LA VIDA ES UN EDIFICIO,mi cuerpo es la verdad,hoy estamos llamados a construir una manera diferente de vivir,un edificio,la vida,la vida es un edificio,62
MCVE_m_40_1,Mi cuerpo es la verdad,"Suelen permanecer en los lugares donde han construido su
vida.",UN EDIFICIO,LA VIDA,LA VIDA ES UN EDIFICIO,mi cuerpo es la verdad,suelen permanecer en los lugares donde han construido su vida.,un edificio,la vida,la vida es un edificio,62
MCVE_m_41_14,Mi cuerpo es la verdad,"Y eso, la vida, es lo más difícil de reconstruir.",UN EDIFICIO,LA VIDA,LA VIDA ES UN EDIFICIO,mi cuerpo es la verdad,"y eso, la vida, es lo más difícil de reconstruir.",un edificio,la vida,la vida es un edificio,49
TERR_INTRO_30,Colombia adentro: Ensayo introductorio,pero es también una responsabilidad de todos los colombianos que hoy estamos llamados a construir una manera diferente de vivir no solo en el mismo suelo,UN EDIFICIO,LA VIDA,LA VIDA ES UN EDIFICIO,colombia adentro: ensayo introductorio,pero es también una responsabilidad de todos los colombianos que hoy estamos llamados a construir una manera diferente de vivir no solo en el mismo suelo,un edificio,la vida,la vida es un edificio,153
MCVE_m_179_2,Mi cuerpo es la verdad,"Dafne, mujer de El Naya, región entre los departamentos del Valle y el Cauca, se refirió al control de la vida, e incluso de la forma de vestir, de las mujeres indígenas:",UN OBJETO,LA VIDA,LA VIDA ES UN OBJETO,mi cuerpo es la verdad,"dafne, mujer de el naya, región entre los departamentos del valle y el cauca, se refirió al control de la vida, e incluso de la forma de vestir, de las mujeres indígenas:",un objeto,la vida,la vida es un objeto,170
CAAM_26_4,Colombia adentro: Amazonía,"Fueron espacios en los que comprendimos que la cotidianidad de la vida se modificó con el conflicto armado, que las familias y comunidades debieron hacer arreglos que vistos desde afuera serían impensables",UN OBJETO DAÑADO,LA VIDA,LA VIDA ES UN OBJETO DAÑADO,colombia adentro: amazonía,"fueron espacios en los que comprendimos que la cotidianidad de la vida se modificó con el conflicto armado, que las familias y comunidades debieron hacer arreglos que vistos desde afuera serían impensables",un objeto dañado,la vida,la vida es un objeto dañado,205
MCVE_f_211_4,Mi cuerpo es la verdad,"Nada repara la pérdida de una vida,",UN OBJETO DAÑADO,LA VIDA,LA VIDA ES UN OBJETO DAÑADO,mi cuerpo es la verdad,"nada repara la pérdida de una vida,",un objeto dañado,la vida,la vida es un objeto dañado,35
CAAM_43_15,Colombia adentro: Amazonía,[object Object],UN OBJETO DIVISIBLE,LA VIDA,LA VIDA ES UN OBJETO DIVISIBLE,colombia adentro: amazonía,[object object],un objeto divisible,la vida,la vida es un objeto divisible,15
MCVE_m_63_3,Mi cuerpo es la verdad,Se rompió un pedazo de la vida que cuidaban y cultivaban.,UN OBJETO FRÁGIL,LA VIDA,LA VIDA ES UN OBJETO FRÁGIL,mi cuerpo es la verdad,se rompió un pedazo de la vida que cuidaban y cultivaban.,un objeto frágil,la vida,la vida es un objeto frágil,57
CAAM_58_24,Colombia adentro: Amazonía,"Esa diferencia se debió, entre otras causas, a la migración de estos pueblos hacia otros lugares como el Caquetá, pues al ver alteradas sus formas de vida con la presencia de maquinaria",UN OBJETO MALEABLE,LA VIDA,LA VIDA ES UN OBJETO MALEABLE,colombia adentro: amazonía,"esa diferencia se debió, entre otras causas, a la migración de estos pueblos hacia otros lugares como el caquetá, pues al ver alteradas sus formas de vida con la presencia de maquinaria",un objeto maleable,la vida,la vida es un objeto maleable,185
CAAM_29_15,Colombia adentro: Amazonía,Ni él ni sus compañeros sentían que estaban haciendo algo reprochable al quitarle la vida a jóvenes empobrecidos,UN OBJETO QUE SE PUEDE ARREBATAR,LA VIDA,LA VIDA ES UN OBJETO QUE SE PUEDE ARREBATAR,colombia adentro: amazonía,ni él ni sus compañeros sentían que estaban haciendo algo reprochable al quitarle la vida a jóvenes empobrecidos,un objeto que se puede arrebatar,la vida,la vida es un objeto que se puede arrebatar,112
MCVE_m_35_8,Mi cuerpo es la verdad,Mediante el control de la vida y el cuerpo de las mujeres,UN OBJETO QUE SE PUEDE CONTROLAR,LA VIDA,LA VIDA ES UN OBJETO QUE SE PUEDE CONTROLAR,mi cuerpo es la verdad,mediante el control de la vida y el cuerpo de las mujeres,un objeto que se puede controlar,la vida,la vida es un objeto que se puede controlar,57
CAAM_47_36,Colombia adentro: Amazonía,"La vida en Puerto Caicedo era un poco dura, el jornal era muy barato, pero había bastante comida y llovía mucho.",UN OBJETO QUE TIENE DIFERENTES TIPOS DE DUREZA,LA VIDA,LA VIDA ES UN OBJETO QUE TIENE DIFERENTES TIPOS DE DUREZA,colombia adentro: amazonía,"la vida en puerto caicedo era un poco dura, el jornal era muy barato, pero había bastante comida y llovía mucho.",un objeto que tiene diferentes tipos de dureza,la vida,la vida es un objeto que tiene diferentes tipos de dureza,112
MCVE_m_58_2,Mi cuerpo es la verdad,"Solo le pedí a Dios que mi niño naciera como fuera, no fui capaz de quitarle la vida.",UN OBJETO VALIOSO,LA VIDA,LA VIDA ES UN OBJETO VALIOSO,mi cuerpo es la verdad,"solo le pedí a dios que mi niño naciera como fuera, no fui capaz de quitarle la vida.",un objeto valioso,la vida,la vida es un objeto valioso,85
MCVE_m_71_2,Mi cuerpo es la verdad,"Pero, así como les devuelven la tierrita, les quitan la vida",UN OBJETO VALIOSO,LA VIDA,LA VIDA ES UN OBJETO VALIOSO,mi cuerpo es la verdad,"pero, así como les devuelven la tierrita, les quitan la vida",un objeto valioso,la vida,la vida es un objeto valioso,60
MCVE_f_197_4,Mi cuerpo es la verdad,"Muchas han adoptado el antimilitarismo como una postura ética, se han levantado contra la violencia armada y, desde la creatividad, la sororidad, con diversas simbologías y estrategias, han cuidado la vida.",UN OBJETO VALIOSO,LA VIDA,LA VIDA ES UN OBJETO VALIOSO,mi cuerpo es la verdad,"muchas han adoptado el antimilitarismo como una postura ética, se han levantado contra la violencia armada y, desde la creatividad, la sororidad, con diversas simbologías y estrategias, han cuidado la vida.",un objeto valioso,la vida,la vida es un objeto valioso,206
MCVE_f_184_8,Mi cuerpo es la verdad,"Lucy comenzó a buscar trabajo, esperanzada en que así podría darle un giro a su vida",UN RECORRIDO,LA VIDA,LA VIDA ES UN RECORRIDO,mi cuerpo es la verdad,"lucy comenzó a buscar trabajo, esperanzada en que así podría darle un giro a su vida",un recorrido,la vida,la vida es un recorrido,84
CAAM_26_5,Colombia adentro: Amazonía,en esos entornos se presentaban como la única manera para resistir y encontrarle de nuevo sentido a la vida en contextos de violencia y exclusión,UN VIAJE,LA VIDA,LA VIDA ES UN VIAJE,colombia adentro: amazonía,en esos entornos se presentaban como la única manera para resistir y encontrarle de nuevo sentido a la vida en contextos de violencia y exclusión,un viaje,la vida,la vida es un viaje,145
CAAM_50_7,Colombia adentro: Amazonía,"Esas fueron las cosas que ocurrieron, pero el impacto ocurrió de forma colectiva, las comunidades venían de un pasado violento",UN VIAJE,LA VIDA,LA VIDA ES UN VIAJE,colombia adentro: amazonía,"esas fueron las cosas que ocurrieron, pero el impacto ocurrió de forma colectiva, las comunidades venían de un pasado violento",un viaje,la vida,la vida es un viaje,126
TERR_INTRO_47,Colombia adentro: Ensayo introductorio,para un viaje que lleve a la transformación que se necesita,UN VIAJE,LA VIDA,LA VIDA ES UN VIAJE,colombia adentro: ensayo introductorio,para un viaje que lleve a la transformación que se necesita,un viaje,la vida,la vida es un viaje,59
HALL_100,Hallazgos y Recomendaciones,"La historia de las personas y de las organizaciones ha sido un permanente proceso de reconstrucción de su vida. Es decir, paralelamente a esa historia de crímenes, violaciones y violencias sufridas, uno encuentra que la vida de la gente ha sido una permanente reconstrucción. ",UNA CONSTRUCCIÓN,LA VIDA,LA VIDA ES UNA CONSTRUCCIÓN,hallazgos y recomendaciones,"la historia de las personas y de las organizaciones ha sido un permanente proceso de reconstrucción de su vida. es decir, paralelamente a esa historia de crímenes, violaciones y violencias sufridas, uno encuentra que la vida de la gente ha sido una permanente reconstrucción.",una construcción,la vida,la vida es una construcción,276
MCVE_m_65_1,Mi cuerpo es la verdad,"soportó el saqueo permanente de su tienda y su ganado, todo lo cual, sumado a la amenaza de tortura de su hijo, la llevó a emprender una vida en la ciudad.",UNA EMPRESA,LA VIDA,LA VIDA ES UNA EMPRESA,mi cuerpo es la verdad,"soportó el saqueo permanente de su tienda y su ganado, todo lo cual, sumado a la amenaza de tortura de su hijo, la llevó a emprender una vida en la ciudad.",una empresa,la vida,la vida es una empresa,155
CAAM_59_7,Colombia adentro: Amazonía,"los colonos que buscaron asentarse cerca de los lugares de explotación, se encontraron con una realidad adversa",UNA GUERRA,LA VIDA,LA VIDA ES UNA GUERRA,colombia adentro: amazonía,"los colonos que buscaron asentarse cerca de los lugares de explotación, se encontraron con una realidad adversa",una guerra,la vida,la vida es una guerra,111
CAAM_64_28,Colombia adentro: Amazonía,"Para inicios de la década de los setenta, las miles de familias que llegaron al territorio enfrentaron una realidad difícil.",UNA GUERRA,LA VIDA,LA VIDA ES UNA GUERRA,colombia adentro: amazonía,"para inicios de la década de los setenta, las miles de familias que llegaron al territorio enfrentaron una realidad difícil.",una guerra,la vida,la vida es una guerra,124
CAAM_76_23,Colombia adentro: Amazonía,"campesinos como indígenas que, a pesar de las circunstancias, perseveraron en sus procesos organizativos.",UNA GUERRA,LA VIDA,LA VIDA COMO UNA GUERRA,colombia adentro: amazonía,"campesinos como indígenas que, a pesar de las circunstancias, perseveraron en sus procesos organizativos.",una guerra,la vida,la vida como una guerra,105
CAAM_23_21,Colombia adentro: Amazonía,"Hemos vivido la experiencia de ver y sentir a quien está contando como protagonista, es su vida la que nos presenta",UNA OBJETO,LA VIDA,LA VIDA ES UNA OBJETO,colombia adentro: amazonía,"hemos vivido la experiencia de ver y sentir a quien está contando como protagonista, es su vida la que nos presenta",una objeto,la vida,la vida es una objeto,115
CAAM_23_22,Colombia adentro: Amazonía,"Hemos vivido la experiencia de ver y sentir a quien está contando como protagonista, es su vida la que nos presenta",UNA OBJETO,LA VIDA,LA VIDA ES UNA OBJETO,colombia adentro: amazonía,"hemos vivido la experiencia de ver y sentir a quien está contando como protagonista, es su vida la que nos presenta",una objeto,la vida,la vida es una objeto,115
CAAM_24_25,Colombia adentro: Amazonía,las personas dan sentido a su vida y se construyen una identidad,UNA PERSONA,LA VIDA,LA VIDA ES UNA PERSONA,colombia adentro: amazonía,las personas dan sentido a su vida y se construyen una identidad,una persona,la vida,la vida es una persona,64
MCVE_f_243_1,Mi cuerpo es la verdad,"Son lugares sacralizados, en
donde la vida y la muerte se encuentran.",UNA PERSONA,LA VIDA,LA VIDA ES UNA PERSONA,mi cuerpo es la verdad,"son lugares sacralizados, en donde la vida y la muerte se encuentran.",una persona,la vida,la vida es una persona,69
TERR_INTRO_86,Colombia adentro: Ensayo introductorio, «el territorio es el lugar por el que camina la vida»,UNA PERSONA,LA VIDA,LA VIDA ES UNA PERSONA,colombia adentro: ensayo introductorio,«el territorio es el lugar por el que camina la vida»,una persona,la vida,la vida es una persona,54
MCVE_m_63_4,Mi cuerpo es la verdad,Se rompió un pedazo de la vida que cuidaban y cultivaban.,UNA PLANTA,LA VIDA,LA VIDA ES UNA PLANTA,mi cuerpo es la verdad,se rompió un pedazo de la vida que cuidaban y cultivaban.,una planta,la vida,la vida es una planta,57
CAAM_24_41,Colombia adentro: Amazonía, con la vida como única garantía del porvenir.,UNA PRENDA,LA VIDA,LA VIDA ES UNA PRENDA,colombia adentro: amazonía,con la vida como única garantía del porvenir.,una prenda,la vida,la vida es una prenda,46
